+2.000000E+001 	-1.128424E+000	 -7.754796E-002
+2.327759E+001 	-1.227481E+000	 -2.949439E-002
+2.655518E+001 	-1.362153E+000	 +2.453676E-002
+2.983278E+001 	-1.548650E+000	 +9.140977E-002
+3.311037E+001 	-1.817081E+000	 +1.856580E-001
+3.638796E+001 	-2.225269E+000	 +3.367660E-001
+3.966555E+001 	-2.902794E+000	 +6.301808E-001
+4.294314E+001 	-4.194764E+000	 +1.381358E+000
+4.622074E+001 	-7.074214E+000	 +4.611237E+000
+4.949833E+001 	+5.471398E+000	 +1.671386E+001
+5.277592E+001 	+6.939530E+000	 +2.016736E+000
+5.605351E+001 	+4.042767E+000	 +3.258118E-001
+5.933110E+001 	+2.821254E+000	 -1.742547E-002
+6.260870E+001 	+2.175313E+000	 -1.279497E-001
+6.588629E+001 	+1.786378E+000	 -1.725461E-001
+6.916388E+001 	+1.528101E+000	 -1.955551E-001
+7.244147E+001 	+1.349299E+000	 -2.083330E-001
+7.571906E+001 	+1.220712E+000	 -2.181437E-001
+7.899666E+001 	+1.125744E+000	 -2.255605E-001
+8.227425E+001 	+1.056595E+000	 -2.334424E-001
+8.555184E+001 	+1.007076E+000	 -2.428302E-001
+8.882943E+001 	+9.727735E-001	 -2.540976E-001
+9.210702E+001 	+9.512021E-001	 -2.668031E-001
+9.538462E+001 	+9.421394E-001	 -2.826240E-001
+9.866221E+001 	+9.439277E-001	 -3.020233E-001
+1.019398E+002 	+9.572286E-001	 -3.255637E-001
+1.052174E+002 	+9.826989E-001	 -3.548374E-001
+1.084950E+002 	+1.022441E+000	 -3.920953E-001
+1.117726E+002 	+1.078554E+000	 -4.396382E-001
+1.150502E+002 	+1.154825E+000	 -5.020511E-001
+1.183278E+002 	+1.257616E+000	 -5.857781E-001
+1.216054E+002 	+1.391882E+000	 -7.005564E-001
+1.248829E+002 	+1.583673E+000	 -8.567336E-001
+1.281605E+002 	+1.867771E+000	 -1.104810E+000
+1.314381E+002 	+2.295262E+000	 -1.537128E+000
+1.347157E+002 	+2.969495E+000	 -2.418347E+000
+1.379933E+002 	+3.948708E+000	 -4.694145E+000
+1.412709E+002 	+1.166247E+000	 -1.226482E+001
+1.445485E+002 	-1.001875E+001	 -3.579588E+000
+1.478261E+002 	-5.483385E+000	 +4.456697E-001
+1.511037E+002 	-3.511095E+000	 +8.406642E-001
+1.543813E+002 	-2.559385E+000	 +8.427487E-001
+1.576589E+002 	-2.016285E+000	 +7.827956E-001
+1.609365E+002 	-1.680163E+000	 +7.171872E-001
+1.642140E+002 	-1.464895E+000	 +6.746056E-001
+1.674916E+002 	-1.312241E+000	 +6.491278E-001
+1.707692E+002 	-1.194533E+000	 +6.360116E-001
+1.740468E+002 	-1.105512E+000	 +6.259435E-001
+1.773244E+002 	-1.038507E+000	 +6.157227E-001
+1.806020E+002 	-1.001152E+000	 +6.174428E-001
